minute_2_0,xg_at_event,target_comeback
25,1.692139621824026,0
64,1.9448456726968288,0
49,1.5061616078019142,0
21,0.9809940308332443,0
49,1.4411712139844894,0
40,1.4627740886062384,0
81,2.1272122636437416,0
75,1.9012661082670093,0
35,1.505976215004921,0
16,0.4255976974964142,0
56,0.993617513217032,0
53,1.629801913164556,0
16,0.9029449857771397,0
47,2.2339311074465513,0
34,1.1587544865906239,0
51,1.6058439970947802,0
74,1.7062822114676237,0
16,1.2031515315175056,0
34,0.8648164104670286,0
46,2.456394831649959,0
70,0.6876470614224672,0
17,0.493827398866415,0
80,1.6673575975000858,0
18,0.9339930266141891,0
92,2.6278528990224004,0
74,1.4175028344616294,0
45,1.8888082932680845,0
61,4.213304294273257,0
74,0.9357395023107529,0
50,2.349128285422921,0
35,1.3028559871017933,0
80,1.9237313102930784,0
69,1.1091529969125986,0
73,2.1435103407129645,0
77,1.073551967740059,0
88,2.841177837923169,0
63,0.8759272368624806,0
52,1.0817983029410243,0
79,2.0464241737499833,0
36,0.5788373127579689,0
35,1.3389774933457375,0
22,1.861181190237403,0
89,1.9821679946035147,0
60,1.2627536794170737,0
37,1.4588984232395887,0
42,0.8895294032990932,0
79,2.4906841004267335,0
54,1.4224124047905207,0
69,2.1561305038630962,0
33,0.577674413099885,0
39,1.7052615880966187,0
51,1.4189679315313697,1
30,1.8556008227169514,0
34,1.1904853004962206,0
91,2.265293818898499,0
45,1.8675321862101555,0
8,0.7885042279958725,1
31,1.8905852790921926,0
13,1.5157077349722385,0
87,2.743899792432785,0
25,1.1292599700391293,0
61,1.0413508974015713,0
84,2.139543795026839,0
56,1.6281373966485262,0
44,0.948757529258728,0
48,2.919958820566535,0
84,2.1980851208791137,0
89,2.776015616953373,0
94,2.8924361066892743,0
91,2.212195698171854,0
73,1.6765794642269611,0
55,1.1260501137003303,0
28,1.510048600845039,0
80,3.516637010499835,0
80,0.9387759100645781,1
74,2.524057215079665,0
59,2.1359680853784084,0
58,3.1232788311317563,0
57,2.3396990168839693,0
23,1.1075637340545654,0
33,1.7893719170242548,0
69,1.68591820448637,0
33,1.1186728170141578,0
75,4.00862702075392,0
69,1.5621224753558636,0
42,1.47948157787323,0
74,1.9657993977889419,0
10,1.1286330223083496,0
55,1.48746978957206,0
47,1.236753724515438,0
23,1.148747155442834,0
57,2.0260613905265927,0
52,1.538299249485135,0
51,2.019104339182377,0
16,1.5186367267742753,0
35,0.9350951686501503,0
45,2.3245184058323503,0
11,0.9109863638877869,0
23,0.8451503776013851,0
54,2.508709693327546,0
51,1.2573642544448376,0
84,2.582691657356918,0
26,0.6923227850347757,0
79,1.9874535277485847,0
23,1.7883602976799011,1
50,0.9397706473246217,0
36,1.7263286616653204,0
77,4.6193229323253036,0
19,1.5893069449812174,0
43,3.170069320127368,0
75,2.17707815207541,0
41,1.050831399857998,0
71,3.7451312746852636,0
61,1.7137497663497925,0
72,2.7541843708604574,0
46,2.8676199838519096,0
43,2.2245771177113056,1
76,1.3213933873921633,0
72,1.3507737736217678,0
23,1.5014711804687977,0
62,1.0342758549377322,0
64,1.351611414924264,0
54,2.117574227973819,0
70,2.0699206851422787,0
72,2.397793265990913,0
27,1.879591797478497,0
35,0.9328633593395352,0
73,1.7001712899655104,0
19,1.3872119411826134,0
55,1.6532399989664555,0
93,4.564664490520954,0
78,2.3495097272098064,0
14,1.2688700836151838,0
9,0.189987538382411,1
15,1.5748939970508218,0
32,1.0820631477981806,0
43,0.5760986469686031,0
81,2.8350420957431197,0
67,2.922914668917656,0
33,2.1531319953501225,0
31,1.1779120117425919,0
30,0.2567042950540781,0
75,2.632930539548397,0
75,2.1950599374249578,1
17,0.8774333037436008,0
7,0.4517541788518429,0
53,2.782941081561148,0
80,1.4348644353449345,0
20,2.231917256489396,0
47,1.327957907691598,0
43,2.7094010189175606,1
89,2.495425222441554,0
26,1.3863847674801946,1
51,2.1295585948973894,0
62,1.6763503085821867,0
53,0.8564345110207796,0
25,1.015995815396309,1
50,1.6671731993556023,0
28,0.67245620675385,1
58,1.9660891853272915,0
63,2.1406433153897524,0
23,1.5463089179247618,1
25,1.5386199057102203,0
27,0.8895630240440369,1
45,1.7887261398136616,0
22,1.7379365041851997,0
74,1.2092153308913112,0
64,2.986224230378866,0
21,1.4499463774263859,0
41,2.579583767801523,0
54,0.9874881273135543,0
70,3.351609632372856,0
63,2.086248311214149,0
91,2.427419370505959,0
63,1.4267339138314128,0
56,1.832916522398591,0
40,1.550417048856616,0
21,1.656723815947771,0
63,2.4285677326843143,0
36,1.3653533775359392,0
36,1.833329912275076,0
41,0.9042450990527868,0
31,0.14054629020392895,0
39,1.9907722659409046,0
46,2.899890024214983,0
26,1.8823128826916218,0
69,3.148501543328166,0
75,2.361427327618003,0
39,1.5959158586338162,0
50,1.0318124797195196,0
41,1.76402772590518,0
82,2.8348548533394933,0
30,0.43632818944752216,0
42,0.7058078814297915,1
47,1.9385433588176966,0
51,2.3252241648733616,0
53,1.874409083276987,0
56,2.8453991170972586,0
35,0.9609271129593253,0
55,1.3786490578204393,0
15,0.18553738296031952,0
22,0.9228178560733795,0
48,1.7922701397910714,0
24,0.8763813339173794,0
45,1.2243444975465536,0
34,0.775118974968791,0
94,1.670722140930593,0
46,2.4402711242437363,0
19,1.2854474820196629,0
90,2.2982901306822896,0
46,1.3173779211938381,0
52,1.5719635924324393,0
57,1.1670845951884985,1
90,2.9774589026346803,0
12,1.621005266904831,0
13,1.503126360476017,1
29,0.8200880046933889,1
18,1.293647177517414,0
63,1.3328991420567036,0
85,1.95451526530087,0
93,5.266265917569399,0
67,2.8050293726846576,0
36,1.9692055527120829,0
77,1.1263691317290068,0
46,1.4265043810009956,0
8,0.5422140173614025,0
72,1.3877629972994328,0
82,1.4191728848963976,0
92,2.1550108827650547,0
37,1.7244062311947346,0
21,1.05872365180403,0
91,1.2362300800159574,0
74,2.0920185958966613,0
56,3.4011740665882826,0
53,2.0048372549936175,0
47,1.6042652036994696,0
68,1.7011761832982302,0
50,1.650784750469029,0
67,2.5184550480917096,0
47,1.1200105817988515,0
50,1.3047724170610309,0
46,1.3308933693915606,0
46,1.6833619363605976,1
27,1.1081607770174742,0
92,2.4618431562557817,0
26,1.292045802809298,0
79,2.80810824315995,0
41,1.2537388801574707,0
66,2.278783314861357,0
18,0.9374076165258884,0
51,2.8924239818006754,0
71,2.5453156689181924,0
41,1.2184321442618966,0
62,2.3703138567507267,0
57,3.900045360904187,0
29,1.2921011252328753,1
32,1.375071618705988,0
92,2.7701518144458532,0
