year,match_id,minute_2_0,xg_at_event,is_home_lead,target_comeback
2015,435,27,0.7128517962992191,1,0
2015,436,43,0.62060840241611,0,1
2015,439,30,0.4104843996465206,0,0
2015,443,32,0.6851696986705065,1,0
2015,445,75,1.3157695028930902,1,0
2015,449,41,0.23573659732937813,1,0
2015,451,77,1.4606406018137932,1,0
2015,453,43,1.1201299987733364,1,0
2015,454,38,0.4586225999519229,1,0
2015,455,60,1.1431538881734014,1,0
2015,460,73,0.9596876855939627,1,0
2016,468,58,1.191419005393982,0,0
2016,471,51,0.5358834965154529,1,0
2016,472,35,0.3585825003683567,0,0
2016,473,36,0.31858349964022636,1,0
2016,474,91,2.05476538464427,0,0
2016,479,44,0.27877709828317165,0,0
2016,482,39,0.6217164043337107,0,0
2016,483,51,0.3771972041577101,1,0
2016,485,40,0.7574416063725948,1,0
2016,490,17,0.3526584981009364,1,0
2016,491,35,0.27921339496970177,0,0
2016,493,55,1.286635598167777,0,0
2016,494,93,2.1909262761473656,1,0
2016,497,32,1.047726983204484,1,1
2016,498,30,0.864476784132421,1,0
2016,500,67,1.9739667009562254,0,0
2016,501,35,0.4264885997399688,0,0
2016,502,54,2.482459718361497,0,0
2016,503,47,0.9860251229256392,1,0
2016,504,24,0.4601869713515043,1,0
2016,505,36,0.7204672005027533,1,0
2016,506,41,0.3953865086659789,1,0
2016,508,11,0.05443590134382248,1,0
2016,511,36,1.097051978111267,1,0
2016,512,22,0.28176209703087807,0,0
2016,514,59,1.3269730964675546,1,1
2016,516,29,1.2299619801342487,1,0
2016,518,13,0.11847740225493908,1,0
2016,519,61,1.0369121860712767,0,0
2016,520,49,0.40885369665920734,1,0
2016,524,66,1.312981397844851,0,0
2016,531,32,0.5171235129237175,1,0
2016,532,32,0.458906102925539,1,0
2016,535,45,1.1493395771831274,1,0
2016,539,59,1.9458647100254893,1,0
2016,544,62,1.4246853785589337,1,0
2016,545,49,0.7953413799405098,0,0
2016,548,34,0.25769510120153427,1,0
2016,550,20,0.14347900077700615,1,0
2016,2680,27,0.8587298970669508,0,0
2016,2681,55,0.8601791076362133,1,0
2016,2684,75,1.4504168080165982,1,0
2016,2685,54,0.934063084423542,0,0
2016,2688,13,0.13296350091695786,1,0
2016,2691,19,0.02449199929833412,1,0
2016,2693,29,1.1758509050123394,1,0
2016,2695,20,0.16769420355558395,0,0
2016,2700,61,1.0441946126520634,1,0
2016,2701,11,0.019916100427508354,1,0
2016,2706,15,0.48312820866703987,1,0
2016,2710,90,1.5073250764980912,1,0
2016,3105,69,2.4113723980262876,0,0
2016,3106,35,0.14083020109683275,1,0
2016,3107,34,0.8624580344185233,1,0
2016,3109,45,0.8009571898728609,1,0
2016,3110,33,0.2985187890008092,1,0
2016,3111,71,1.5290976027026772,0,0
2016,3112,21,0.57668037712574,0,1
2016,3117,53,0.7749311001971364,1,0
2016,3119,15,0.509837506338954,1,0
2016,3120,4,0.0,1,0
2016,3127,59,0.686567704193294,0,0
2016,3131,60,0.8372485525906086,1,0
2016,3132,85,1.3880200227722526,1,0
2016,3134,62,1.2295529004186392,1,0
2016,3136,28,0.13229060359299183,1,0
2016,3138,47,0.6781389974057674,1,1
2016,3140,55,1.0893923109397292,0,0
2016,3148,90,1.1283902246505022,0,0
2016,3146,49,1.3102412316948175,0,0
2016,3147,81,1.9455632166936994,1,0
2016,3151,48,0.530552301555872,1,0
2016,3152,77,0.9394920002669096,0,0
2016,3155,64,1.3935104608535767,1,0
2016,3157,50,0.5065146051347256,1,0
2016,3161,45,0.2563725719228387,0,0
2016,3328,32,0.4410304073244333,0,0
2016,3329,55,1.2213085126131773,1,0
2016,3331,80,1.257211540825665,1,0
2016,3332,61,0.5197001975029707,1,0
2016,3335,77,2.5361359026283026,0,0
2016,3336,20,0.037940699607133865,1,1
2016,3338,48,0.5731961997225881,1,0
2016,3339,53,0.7991195423528552,1,0
2016,3340,76,1.9946209592744708,1,0
2016,3342,21,0.2518054023385048,0,0
2016,3343,72,1.2825660966336727,0,0
2016,3346,78,1.3085891855880618,1,0
2016,3347,50,0.24474859610199928,0,0
2016,3348,46,0.2166597004979849,1,0
2016,3350,51,0.8213444035500288,0,0
2016,3355,35,1.046324190683663,1,0
2016,3356,53,1.0980547964572906,1,1
2016,3357,38,0.5848006922751665,1,0
2016,3359,80,0.5200173016637564,1,0
2016,3360,12,0.18438770715147257,0,0
2016,3361,91,0.7953778021037579,0,0
2016,3367,20,0.2261526957154274,0,0
2016,3370,52,0.7872175984084606,1,0
2016,3371,42,0.8943427093327045,0,0
2016,3372,23,0.29513269662857056,1,0
2016,3373,83,1.8108119033277035,1,0
2016,3374,46,0.49589870497584343,1,0
2016,3379,43,0.4790729936212301,0,0
2016,3380,92,2.3862712336704135,1,0
2016,3381,59,1.365766504779458,1,0
2016,3384,44,0.2566688023507595,0,0
2016,3386,17,0.6294160895049572,1,0
2016,3388,46,0.42122420482337475,1,0
2016,3393,79,1.5140823973342776,1,0
2016,3397,31,1.0023719016462564,1,0
2016,3399,38,0.8090459071099758,1,0
2016,3403,41,0.6552573582157493,1,0
2016,3408,83,1.2657399028539658,0,0
2016,3401,39,0.2698535043746233,1,0
2016,3406,55,0.6520638074725866,1,0
2016,3404,58,1.467878881841898,0,0
2016,3409,49,0.34447430819272995,0,0
2016,3416,45,0.37542649917304516,1,0
2016,3417,77,2.1065428676083684,1,0
2016,3421,6,0.012714999727904797,0,0
2016,3427,77,1.155987098813057,1,0
2016,3425,61,1.590905704535544,0,0
2016,3422,32,1.202699794434011,1,0
2016,3431,76,1.436267089098692,0,0
2016,3434,46,1.1021320782601833,1,0
2016,3443,48,1.6404265938326716,1,0
2016,3445,77,1.023919701576233,1,0
2016,3440,67,1.293835756368935,1,0
2016,3453,38,0.4853652957826853,1,0
2016,3457,63,1.5301540214568377,1,0
2016,3452,45,1.491758393123746,0,0
2016,3459,62,0.95086669921875,1,0
2016,3465,18,0.08379010111093521,1,0
2016,3468,51,0.6981321983039379,0,1
2016,3462,76,1.780341706238687,0,0
2016,3460,48,0.1771409958600998,1,0
2016,3471,15,0.02329069934785366,1,0
2016,3474,70,1.689701915718615,1,0
2016,3478,69,1.7877573240548372,1,0
2016,3472,38,1.089423700235784,0,0
2016,3480,84,1.060012700036168,0,0
2016,3481,78,1.791126023977995,0,0
2016,3487,57,1.9398545268923044,1,0
2016,3497,48,0.9433726891875267,1,0
2016,3494,91,1.600061297416687,0,0
2016,3495,57,0.5901624877005816,1,0
2016,3490,56,1.0625259056687355,1,0
2016,3493,33,0.24858979508280754,1,0
2016,3390,82,1.5749375261366367,0,0
2016,3503,35,1.2348404079675674,1,0
2016,3504,56,0.9805483967065811,0,0
2016,3506,46,0.33168719336390495,0,0
2016,3505,54,0.5133539102971554,0,0
2016,3501,33,0.18689750134944916,1,0
2016,3509,56,2.416457218118012,0,0
2016,3507,47,1.0436865012161434,1,0
2016,3470,80,2.317203452810645,1,0
2016,3477,28,0.4157675066962838,1,0
2016,3475,35,0.4796841023489833,0,0
2016,3510,26,0.7698159134015441,1,0
2016,3513,12,0.02898010052740574,0,0
2016,3515,50,0.776740500703454,1,0
2016,3516,18,0.11648460477590561,1,0
2016,3519,22,0.816983176395297,0,0
2017,7123,38,0.04116380028426647,0,0
2017,7124,77,1.9164505377411842,0,0
2017,7127,69,1.349272407591343,0,0
2017,7128,52,0.658541290089488,1,0
2017,7129,79,1.9530390137806535,0,0
2017,7130,37,0.2935445038601756,1,0
2017,7131,85,2.2953990902751684,0,0
2017,7133,53,1.158512620255351,1,0
2017,7137,87,1.424420004710555,0,0
2017,7141,47,1.1147299110889435,0,0
2017,7142,71,0.9606186002492905,1,0
2017,7145,81,2.1244700932875276,1,0
2017,7140,39,0.2665556985884905,1,0
2017,7148,39,1.3286532871425152,1,0
2017,7149,50,1.3424074202775955,1,0
2017,7150,65,0.691364198923111,0,0
2017,7151,49,0.7277456056326628,0,0
2017,7152,26,0.21847760491073132,1,0
2017,7153,47,0.24702583067119122,1,0
2017,7154,41,0.7107891961932182,0,0
2017,7158,76,1.2366812927648425,1,0
2017,7164,30,0.6038103057071567,0,0
2017,7168,82,2.4813027027994394,1,0
2017,7169,37,0.34311680030077696,0,0
2017,7170,29,0.017957299947738647,0,0
2017,7173,50,2.40270231757313,1,0
2017,7176,22,0.9572592033073306,0,0
2017,7178,66,1.2322881929576397,1,0
2017,7179,15,0.20774560049176216,0,0
2017,7180,34,0.24373400025069714,1,0
2017,7182,20,0.08892250061035156,1,1
2017,7186,55,1.500319286249578,1,0
2017,7194,18,0.5945947133004665,1,0
2017,7196,47,1.0782054886221886,1,0
2017,7208,46,0.704084393568337,0,0
2017,7201,32,0.4250964932143688,1,0
2017,7202,72,1.8913118168711662,1,0
2017,7205,17,0.0,0,0
2017,7207,11,0.0,1,0
2017,7213,42,0.7424541180953383,0,1
2017,7217,57,1.2048816150054336,1,0
2017,7214,28,0.4230191074311733,1,0
2017,7227,23,0.41233279556035995,0,0
2017,7228,49,0.39851449988782406,1,0
2017,7220,63,1.0768862003460526,0,1
2017,7236,40,0.3392206970602274,1,0
2017,7229,22,0.21102280542254448,0,0
2017,7231,40,0.5147251961752772,1,0
2017,7233,39,0.3803646992892027,1,0
2017,7235,48,0.3454000987112522,0,0
2017,7237,30,0.6796047007665038,1,0
2017,7230,63,2.268088672310114,1,0
2017,7242,61,1.4065849054604769,0,0
2017,7245,83,2.1229329807683825,0,0
2017,7249,45,1.315984713844955,1,0
2017,7251,24,0.0593331977725029,0,0
2017,7252,55,0.8406958980485797,1,0
2017,7253,64,0.6268326584249735,0,0
2017,7254,67,2.686128778383136,1,0
2017,7256,27,0.87226901948452,1,0
2017,7258,76,1.9883999731391668,0,0
2017,7260,72,0.4958061929792166,1,0
2017,7268,30,0.3426979035139084,0,0
2017,7266,10,0.1747635006904602,0,0
2017,7270,53,0.8234217949211597,1,0
2017,7274,42,0.11820649914443493,1,0
2017,7280,42,0.1551123997196555,0,0
2017,7281,33,0.9364995956420898,0,0
2017,7285,31,0.6557710971683264,0,0
2017,7288,86,2.11735731177032,1,0
2017,7294,39,0.813614297658205,0,0
2017,7296,22,0.21307249832898378,0,0
2017,7297,74,2.1404775083065033,0,0
2017,7298,69,1.5856902115046978,1,0
2017,7295,34,0.033325500786304474,0,0
2017,7290,25,0.3789429059252143,0,0
2017,7301,51,1.2316927034407854,0,1
2017,7306,46,0.9065232072025537,1,0
2017,7308,52,0.40053319837898016,1,0
2017,7304,68,2.17960212379694,0,0
2017,7316,38,0.5190352937206626,1,0
2017,7310,59,1.3608577884733677,1,0
2017,7314,35,0.3670635027810931,0,1
2017,7313,51,0.8952757995575666,1,0
2017,7320,8,0.07866690307855606,1,0
2017,7334,59,0.4455544017255306,1,0
2017,7333,80,2.25682754535228,0,0
2017,7338,88,1.0629842868074775,0,0
2017,7335,62,1.7423702869564295,1,0
2017,7347,43,0.481212199665606,0,1
2017,7348,54,0.7909267051145434,1,0
2017,7346,46,0.5689820116385818,1,0
2017,7344,37,1.0815018005669117,1,0
2017,7350,5,0.053085699677467346,0,0
2017,7349,9,0.02737019956111908,1,0
2017,7353,90,1.236942389048636,1,0
2017,7356,68,0.7614269023761153,1,0
2017,7354,62,0.7017372902482748,1,0
2017,7359,45,0.3967759981751442,0,0
2017,7362,63,0.740172004327178,0,0
2017,7365,38,0.7858745949342847,1,0
2017,7366,67,1.2281938958913088,1,0
2017,7376,67,1.3745321137830615,1,0
2017,7369,13,0.30216369591653347,1,0
2017,7380,50,0.43069741502404213,1,0
2017,7388,77,1.5393851613625884,1,0
2017,7384,41,0.6003192998468876,0,0
2017,7379,62,1.9464120958000422,1,0
2017,7390,45,1.2680601123720407,0,1
2017,7391,68,0.9125096974894404,1,0
2017,7394,55,0.5544821973890066,0,0
2017,7395,50,1.1289502959698439,1,0
2017,7389,27,0.29055740498006344,0,0
2017,7406,31,0.48794240690767765,1,0
2017,7407,53,0.6686104107648134,1,0
2017,7403,54,0.7090487014502287,1,0
2017,7399,25,0.4348310958594084,1,0
2017,7401,47,0.33547140285372734,1,1
2017,7414,23,0.35842400789260864,1,0
2017,7415,28,0.16474810428917408,1,0
2017,7418,69,0.688981493934989,0,0
2017,7409,58,1.9995710290968418,1,0
2017,7416,49,0.2557412050664425,0,0
2017,7421,67,1.2329330332577229,0,0
2017,7423,42,0.33698259852826595,1,0
2017,7430,95,1.7699238238856196,0,0
2017,7434,16,0.6505384873598814,1,0
2017,7435,19,0.23434369638562202,1,0
2017,7438,72,0.90218560770154,0,0
2017,7433,11,0.40417590737342834,0,0
2017,7429,85,2.293674498796463,1,0
2017,7444,74,0.4047230826690793,0,0
2017,7445,30,0.5743294870480895,1,1
2017,7455,59,0.8638900024816394,1,1
2017,7449,8,0.3426089882850647,1,0
2017,7450,13,0.7203808734193444,1,0
2017,7452,68,1.1005708007141948,1,0
2017,7457,24,0.23868739791214466,0,0
2017,7463,69,1.6562744779512286,0,0
2017,7468,71,1.1302123870700598,0,1
2017,7465,15,0.0,1,0
2017,7470,37,1.4101718217134476,1,0
2017,7471,76,1.0228378055617213,0,0
2017,7477,47,0.9429944846779108,1,0
2017,7479,63,0.7654255088418722,0,0
2017,7482,27,0.975168488919735,1,0
2017,7487,47,0.4201958943158388,1,0
2017,7489,62,1.3453409960493445,1,0
2017,7493,77,1.1358041828498244,1,0
2017,7495,39,2.2736797146499157,1,0
2017,7497,58,0.8930948069319129,1,0
2018,9197,82,1.0137835927307606,1,0
2018,9199,53,1.3073888029903173,1,0
2018,9200,44,0.33340090047568083,0,0
2018,9201,79,1.052798266056925,0,0
2018,9202,90,3.6216249084100127,1,0
2018,9205,46,1.8616223074495792,1,0
2018,9206,63,1.970498949289322,0,0
2018,9211,30,0.9134736694395542,1,0
2018,9212,19,0.737912580370903,1,0
2018,9213,30,1.1739781368523836,1,0
2018,9215,26,0.26812999695539474,1,0
2018,9216,92,1.744262732565403,0,0
2018,9221,65,1.2379655987024307,0,1
2018,9224,70,1.7105716932564974,1,0
2018,9226,51,1.1036185789853334,0,0
2018,9227,44,1.1005025338381529,0,0
2018,9230,91,4.98495565680787,0,0
2018,9231,84,1.8829686269164085,1,0
2018,9233,61,1.67514971178025,0,1
2018,9232,43,0.7607805076986551,0,0
2018,9236,75,0.43019650410860777,1,0
2018,9237,53,0.9598986902274191,0,0
2018,9238,57,0.24447220005095005,0,0
2018,9239,20,0.6544267879799008,1,0
2018,9242,36,0.8703423030674458,1,0
2018,9243,37,0.421324897557497,0,0
2018,9245,30,0.4868386033922434,0,0
2018,9246,64,1.8662092611193657,1,1
2018,9249,47,0.8244922980666161,1,0
2018,9252,34,0.5092637874186039,0,0
2018,9253,40,0.5096162967383862,1,0
2018,9254,75,1.118591201491654,0,0
2018,9256,58,0.8043148014694452,1,0
2018,9258,86,1.2309722071513534,1,0
2018,9259,72,0.8078004089184105,0,0
2018,9260,64,1.6544139115139842,1,0
2018,9261,33,0.2878355085849762,0,0
2018,9262,65,1.9646551134064794,1,0
2018,9268,32,1.3921417873352766,0,0
2018,9273,9,0.009519499726593494,0,1
2018,9275,56,1.9399596769362688,0,0
2018,9278,20,0.07133439928293228,0,0
2018,9281,53,2.613174384459853,1,0
2018,9285,88,2.492632224224508,1,0
2018,9286,62,1.3798971762880683,1,0
2018,9288,65,0.9251581248827279,1,0
2018,9289,71,0.7289704997092485,0,0
2018,9291,18,0.10985529981553555,1,0
2018,9295,56,1.3946656798943877,0,0
2018,9287,48,1.3040674105286598,1,0
2018,9304,29,0.15819869935512543,0,0
2018,9300,17,0.22649090737104416,1,0
2018,9309,39,0.8225265787914395,1,0
2018,9313,52,1.7308676932007074,1,0
2018,9315,47,0.5487514995038509,1,0
2018,9317,18,0.2378426045179367,0,0
2018,9318,75,0.8138214983046055,0,0
2018,9323,15,0.9626661017537117,1,0
2018,9325,73,0.8683661976829171,0,0
2018,9328,63,1.695218389853835,0,0
2018,9331,22,0.05631449818611145,1,0
2018,9333,76,1.8961330149322748,1,0
2018,9327,19,0.26183360256254673,1,1
2018,9334,81,1.5151769248768687,1,0
2018,9337,30,0.12479179911315441,1,0
2018,9338,21,0.30147819966077805,1,0
2018,9340,53,1.5937089258804917,1,0
2018,9341,50,1.704192291945219,0,0
2018,9346,50,0.5195780657231808,1,0
2018,9355,47,0.42106329649686813,0,0
2018,9349,27,0.15926319733262062,1,0
2018,9352,77,0.7275881916284561,1,0
2018,9350,57,0.34841969795525074,0,0
2018,9361,49,0.7677695956081152,1,0
2018,9357,93,1.3728053318336606,1,0
2018,9358,51,0.8203436117619276,1,0
2018,9364,28,0.7566391071304679,0,0
2018,9366,32,0.23168670013546944,0,0
2018,9367,67,0.7998207081109285,0,0
2018,9376,47,1.0446749087423086,1,0
2018,9368,86,3.253107232041657,0,0
2018,9371,41,0.10839480068534613,0,0
2018,9375,76,1.2727138977497816,1,0
2018,9374,28,0.18398259952664375,0,0
2018,9378,22,0.7396625950932503,1,0
2018,9380,63,1.5921344067901373,1,0
2018,9381,47,0.9558160956948996,1,0
2018,9385,12,0.018619399517774582,0,0
2018,9395,33,0.6316760890185833,1,0
2018,9390,32,0.1036325991153717,1,0
2018,9406,54,2.9440659675747156,1,0
2018,9404,11,0.02033100090920925,0,0
2018,9397,94,1.3772110370919108,0,0
2018,9398,57,0.4461221983656287,0,1
2018,9405,26,0.6853563115000725,0,1
2018,9399,79,1.3907313058152795,0,0
2018,9410,46,0.9096513222903013,0,0
2018,9412,73,2.247327908873558,0,0
2018,9411,94,2.733930596150458,1,0
2018,9409,38,0.3908724971115589,1,0
2018,9417,11,0.3335934020578861,1,0
2018,9420,62,0.6247914070263505,1,0
2018,9421,41,1.1254185996949673,1,0
2018,9425,90,1.7013662653043866,1,0
2018,9426,38,1.7273162752389908,1,0
2018,9423,53,0.8290915004909039,0,0
2018,9424,92,1.85831078607589,0,0
2018,9427,79,1.2434666007757187,1,0
2018,9429,16,0.21571010164916515,0,1
2018,9431,82,1.0315702110528946,1,0
2018,9432,80,1.7920012203976512,0,1
2018,9430,62,1.146446693688631,1,0
2018,9442,86,1.3220012029632926,1,0
2018,9443,45,1.0082773994654417,1,0
2018,9444,45,0.8545596040785313,1,0
2018,9461,96,2.323305834084749,0,0
2018,9447,22,1.1781870359554887,0,0
2018,9455,33,0.35636269953101873,1,0
2018,9456,43,0.4296059971675277,0,0
2018,9449,60,1.3071084786206484,0,0
2018,9452,62,2.307254308834672,1,0
2018,9454,12,0.5802761986851692,1,0
2018,9463,60,0.8593754107132554,0,0
2018,9458,51,1.767436319962144,1,0
2018,9466,16,0.5855813063681126,1,0
2018,9467,62,1.5759101836010814,1,0
2018,9469,65,0.2777264956384897,0,0
2018,9473,37,0.2732787989079952,1,0
2018,9470,26,0.3635721951723099,1,0
2018,9472,40,0.7382612936198711,1,0
2018,9471,51,1.5644358890131116,0,0
2018,9476,19,0.08098090067505836,1,0
2018,9477,17,0.4242298901081085,1,0
2018,9484,75,1.30881239566952,0,0
2018,9478,41,0.21161850076168776,1,0
2018,9488,31,1.128882898017764,0,1
2018,9492,66,0.2970839999616146,0,0
2018,9495,51,0.7867492460645735,1,0
2018,9489,49,0.9509558938443661,1,0
2018,9496,68,2.8880331274122,1,0
2018,9503,71,2.2659343192353845,1,0
2018,9512,26,1.3124578734859824,0,0
2018,9509,71,2.052004280500114,1,0
2018,9511,81,2.048109909519553,1,0
2018,9513,87,2.685970618389547,1,0
2018,9508,32,1.1891218144446611,0,0
2018,9507,82,0.5372994095087051,1,0
2018,9462,59,1.6951935961842537,1,0
2018,9500,79,1.8426265437155962,1,0
2018,9522,43,1.4183800211176276,1,0
2018,9523,47,2.1659354586154222,0,0
2018,9526,19,0.15248999930918217,0,0
2018,9525,89,2.2554706763476133,1,0
2018,9528,26,0.19672340527176857,1,0
2018,9533,68,2.102580795995891,1,0
2018,9535,91,2.2535945773124695,1,0
2018,9536,54,0.791400009766221,0,0
2018,9534,62,1.0864380802959204,0,0
2018,9531,52,0.6021935977041721,1,0
2018,9505,49,0.37139370013028383,0,0
2018,9541,79,1.1551642986014485,0,0
2018,9539,30,0.17422770336270332,1,0
2018,9542,27,0.8400657074525952,1,0
2018,9544,80,2.588906869292259,0,0
2018,9497,36,0.5140038970857859,1,0
2018,9501,65,0.7788904840126634,0,0
2018,9551,22,0.31042479909956455,1,0
2018,9552,85,2.609203102067113,1,0
2018,9558,68,0.8443403784185648,1,0
2018,9564,39,0.3353907987475395,0,0
2018,9563,50,0.767294105142355,1,0
2018,9567,38,0.6125605050474405,0,0
2018,9570,53,1.1581270974129438,0,0
2018,9571,80,1.7929156925529242,1,0
2018,9573,10,0.1506438939832151,0,0
2018,9574,31,0.23987330310046673,1,0
2018,9575,62,2.1906037321314216,0,0
2019,11643,27,0.41753850132226944,1,0
2019,11644,50,0.7261473927646875,0,0
2019,11646,69,1.0789759205654263,1,0
2019,11648,76,0.582439492456615,0,0
2019,11652,64,0.918244494125247,1,0
2019,11654,11,0.15249909833073616,0,0
2019,11657,62,1.9575302237644792,1,0
2019,11658,70,2.4324961062520742,0,0
2019,11663,94,1.5053547453135252,1,0
2019,11666,90,2.298747298307717,0,0
2019,11670,48,1.2868634946644306,1,0
