minute_2_0,xg_at_event,target_comeback
90,1.8380376370623708,0
76,1.0442306846380234,0
46,1.951565170660615,0
42,0.5805385019630194,0
26,1.1153465919196606,0
18,0.9952047728002071,0
23,0.7262762915343046,0
30,0.37806439958512783,0
22,1.579666804522276,0
24,1.3084041997790337,0
59,1.2256288174539804,0
6,1.4884639140218496,0
72,2.256409013643861,0
23,1.3708072900772095,0
48,2.3055844297632575,0
81,2.1986382119357586,0
62,2.923669010400772,0
53,2.0389078482985497,0
29,1.1411784868687391,0
14,0.7582416012883186,0
44,2.526871809735894,0
67,3.5458796555176377,0
29,1.0992959775030613,0
16,1.271840013563633,1
91,4.4484259113669395,0
35,1.1824872940778732,0
22,0.9818595685064793,0
50,1.627571470104158,0
62,1.8853424754925072,0
39,0.9253219105303288,0
96,2.7669599847868085,0
74,3.9254013216122985,0
34,0.8606860088184476,0
53,1.6852091792970896,1
67,1.8770837001502514,0
27,0.8592016166076064,0
29,0.7204237058758736,0
42,1.6019629463553429,0
33,0.7576053962111473,0
39,1.3279914930462837,0
3,0.3843570910394192,0
16,0.2150389039888978,0
18,0.43925648368895054,1
4,0.2140990048646927,0
87,2.2473284117877483,0
94,2.7102742213755846,0
32,2.788285211659968,0
62,1.0976691273972392,0
21,1.3040595650672913,1
52,2.2391034215688705,0
68,1.1859340090304613,0
40,2.4143519839271903,0
62,2.9135448914021254,1
81,1.8505709813907743,0
56,3.647350871935487,0
74,2.502170491963625,0
45,2.277201027609408,1
46,2.5509313819929957,0
23,0.7336263842880726,1
31,1.4086365010589361,0
28,0.20511329919099808,0
24,0.5549292862415314,0
69,2.5387684674933553,0
72,2.449036730453372,0
73,4.689452356658876,0
26,1.2256189920008183,0
23,1.0111337993294,0
83,2.6782638551667333,0
44,2.9332738928496838,0
58,3.291628929786384,0
82,2.934453654102981,0
27,0.8229890745133162,0
53,0.17464440688490868,0
70,2.6121648820117116,0
45,2.135445120744407,0
92,2.352229867130518,0
24,1.4152237363159657,0
50,2.681827579624951,0
31,1.6014519953168929,0
82,3.6095652487128973,0
32,1.0023990105837584,1
55,0.64969143550843,0
56,3.0713166873902082,0
70,2.100044785067439,0
47,1.1333029009401798,0
34,1.9735578121617436,1
43,1.0371867753565311,0
58,1.975286178290844,0
60,2.1717445831745863,0
62,2.1388122914358974,0
64,2.625871557276696,0
24,1.3422627002000809,0
91,2.75797363743186,0
39,0.5776922032237053,0
29,0.7667485792189837,0
61,3.130906251259148,0
70,2.197921390645206,0
23,2.5538842817768455,0
54,0.9773866105824709,1
37,1.0936997216194868,0
52,2.125680835917592,0
19,0.2787396013736725,0
15,0.5783870974555612,0
25,1.7052709413692355,0
19,1.2102744206786156,0
84,3.8578833118081093,0
19,0.2661657892167568,0
23,2.006325975060463,0
42,0.43331780191510916,0
12,1.4575330503284931,1
65,1.1695210989564657,0
33,0.4042573096230626,0
42,2.4266605442389846,0
92,1.4079740047454834,0
14,0.7038428913801908,0
26,1.8853128729388118,0
7,0.44810308516025543,0
50,1.3822863213717937,0
29,1.3956385217607021,0
47,0.9938982902094722,0
24,1.2106024622917175,0
39,1.2973662875592709,1
9,0.48529360443353653,0
49,1.1475302893668413,0
47,1.0769936945289373,0
61,3.988257103599608,0
12,1.2327408706769347,1
42,0.9583659060299397,0
76,1.0902516981586814,1
34,1.5439767893403769,0
37,0.8707953970879316,0
24,1.042618602514267,0
89,4.326624468900263,0
38,1.7783964620903134,0
91,3.1619636341929436,0
21,0.7306062113493681,0
92,3.045289318077266,0
44,0.8812926020473242,0
68,4.002321969717741,0
54,0.6065992033109069,0
34,1.9603789690881968,0
76,1.2413673074916005,0
16,0.3157503008842468,0
22,1.5089962743222713,0
36,2.174910109490156,0
41,1.1415267018601298,0
7,0.5520868934690952,0
20,0.6521685915067792,0
40,0.6973250061273575,0
90,1.32415991416201,0
52,0.7140832990407944,1
46,2.5294330716133118,0
21,1.1326768696308136,0
65,1.7398905912414193,0
29,0.9716914920136333,0
20,1.4503945047035813,0
32,0.9676241911947727,0
34,2.29516089707613,0
12,1.077719509601593,0
79,2.5846589896827936,0
37,2.8186702989041805,0
50,1.939706397242844,1
28,2.070060565136373,0
70,1.1769939633086324,0
27,1.1871793773025274,0
82,1.7743300292640924,0
34,1.2685471582226455,0
60,2.056877199560404,0
24,1.4034441020339727,0
69,1.5262002777308226,0
36,1.1617014966905117,0
11,0.7820550762116909,0
75,2.1371643505990505,0
55,0.7137845139950514,0
63,2.4375231079757214,0
90,4.12760672159493,0
10,1.209113009274006,0
55,2.4802281241863966,0
7,0.7919660080224276,0
81,2.0282098883762956,0
53,3.396448570303619,0
51,1.4644041918218136,0
5,1.4676069617271423,0
83,2.796950815245509,0
27,0.7030890118330717,0
43,1.4604420829564333,0
14,0.5841030180454254,0
42,1.33764420542866,0
14,0.44139678962528706,0
30,1.151227781549096,0
52,1.874447787180543,0
48,1.6917185033671558,0
17,1.588636701926589,0
36,0.9485410172492266,0
66,0.9894559332169592,0
76,2.0531929982826114,0
27,1.4942560736089945,0
29,1.3964693117886782,0
76,1.6357177654281259,0
13,0.21046270243823528,0
63,2.4879654720425606,0
23,1.2562337089329958,0
45,1.262397412210703,0
83,2.6245556138455868,0
70,2.0068924706429243,0
84,3.0642583929002285,0
50,1.4122892888262868,0
58,0.8803236028179526,0
30,1.6208005864173174,0
48,2.415205496363342,0
39,1.2945150882005692,0
67,1.4247249690815806,0
69,0.6304765027016401,0
42,1.0162208992987871,0
39,1.7965210881084204,0
39,1.6129091158509254,0
38,1.4891736693680286,0
61,2.170141516253352,0
20,0.7848962992429733,0
75,2.1801264770329,0
70,2.5912455432116985,0
36,2.3167559411376715,0
16,0.9200769029557705,0
74,3.029570121318102,0
64,2.794303092174232,0
60,2.3913437323644757,0
56,2.570854534395039,0
22,1.4265878945589066,0
51,1.7120474176481366,0
33,1.2264162115752697,0
15,1.2478408738970757,0
62,2.0154502214863896,0
12,0.6610795184969902,0
32,1.3458537179976702,1
38,1.5569382775574923,0
20,1.6071789152920246,0
26,0.8393857516348362,0
23,0.6280154436826706,0
34,1.117811561562121,0
85,3.24025471881032,0
78,2.3672194499522448,0
12,1.135047271847725,0
40,1.6106948787346482,0
90,3.0943571254611015,0
71,2.6211340352892876,0
27,1.8429739382117987,0
28,2.245365224778652,0
35,0.7768889190629125,0
39,1.2749138195067644,0
74,1.5984029546380043,0
17,3.3528569117188454,0
74,1.4292689021676779,0
35,1.2603568527847528,0
83,4.218708475120366,0
19,0.960147351026535,1
23,1.3448515869677067,1
18,1.2323986738920212,0
39,2.3455321826040745,0
33,1.3758442662656307,0
73,2.3328273613005877,0
34,1.1803494915366173,0
26,1.113204538822174,0
26,0.9052268750965595,1
37,1.8366169277578592,0
8,0.48193615674972534,0
57,2.900624821893871,1
50,2.7543690875172615,0
68,2.4541348167695105,0
14,0.8476861659437418,1
52,2.298293163999915,0
16,1.137455279007554,0
84,0.8966938853263855,0
10,0.7579889744520187,0
27,0.5376375066116452,0
43,2.0520210321992636,0
9,0.6895938813686371,1
31,0.5911684967577457,0
11,1.8780594347044826,0
37,1.5647929292172194,0
36,1.2026271056383848,0
83,4.342643907293677,0
64,0.5956418067216873,0
87,2.789974763058126,0
25,1.0085756839253008,1
24,0.3560114149004221,0
55,1.6879695178940892,0
69,2.548753588460386,0
31,1.765859548933804,0
24,1.0433969404548407,0
71,2.294994669035077,0
80,1.862701702862978,0
23,1.2925289552658796,0
15,1.1735487869009376,0
17,1.6047952845692635,1
81,2.3882362758740783,0
55,4.055497104302049,0
20,2.2318630032241344,0
39,2.389769588597119,0
23,3.4810850843787193,1
59,1.0506245074793696,0
13,0.8911484889686108,0
79,1.860262656584382,0
45,0.9391954466700554,0
8,1.345884531736374,0
93,3.7195653105154634,0
41,1.499958112835884,0
43,1.654231982305646,0
56,1.7023986047133803,0
49,1.4698639679700136,1
27,0.8328113397583365,1
75,1.5605541933327913,0
45,1.6768775349482894,0
43,3.1067442689090967,0
38,0.9192382944747806,0
74,4.209551561623812,0
57,1.4221974862739444,0
75,3.3010631375946105,0
49,2.113878288306296,0
30,1.1385458912700415,0
64,1.8751435307785869,0
53,2.457791570574045,0
94,5.089145074598491,0
50,1.1689268983900547,0
54,3.171287329867482,0
77,2.9693141393363476,0
31,1.4750325363129377,0
42,2.8229619432240725,0
45,1.205997908487916,0
69,3.858607276342809,0
76,2.8243360640481114,0
18,0.5399030912667513,0
54,2.312151719816029,0
57,3.0099105946719646,0
50,1.39903848990798,1
49,1.3541880697011948,0
29,1.0996498307213187,0
71,2.259144853800535,0
6,0.49275027215480804,0
51,1.8638673648238182,0
79,2.885663024149835,0
47,1.8310202732682228,0
51,0.4062786493450403,0
17,1.2724708579480648,0
49,1.1023129876703024,0
48,2.0100599080324173,0
80,2.0574739184230566,0
91,4.376360610127449,0
56,1.3643609448336065,0
34,1.4699119701981544,0
89,2.6057828972116113,0
11,1.6304609030485153,0
72,2.748074673116207,0
43,1.8667237497866154,0
64,1.8548747580498457,0
18,2.086419692263007,0
37,0.9819528255611658,0
52,1.8583532944321632,0
85,2.455348812043667,0
51,0.9512156303972006,0
70,2.273318501189351,0
45,1.8448219243437052,0
46,2.113905481994152,0
83,3.1181541699916124,0
82,3.167207157239318,0
52,2.69053743313998,0
47,1.3258724687620997,1
17,0.507246196269989,0
59,2.5745385633781552,0
44,1.3327709920704365,1
19,0.8351120073348284,0
80,2.125554352067411,0
92,3.115414625965059,0
67,0.8416901007294655,0
27,1.2384724915027618,0
16,0.44287218153476715,0
59,2.992761302739382,0
89,3.14844105951488,0
45,1.4490835443139076,0
48,2.3729133494198322,0
46,2.164847495034337,0
89,2.464947392232716,0
60,1.9242925848811865,0
55,1.3263735994696617,1
19,1.5749400816857815,0
9,0.6345386356115341,0
30,0.7600134983658791,0
18,0.9161860505118966,1
18,1.1684094332158566,0
5,0.7612075507640839,0
12,0.17452505230903625,0
46,1.304877333343029,0
37,0.540705026127398,0
26,1.2423037718981504,0
45,1.7168305329978466,1
5,1.1177649199962616,1
77,4.145071093924344,0
30,1.0876919217407703,0
21,0.5371938236057758,0
